Wavelength (nm),Intensity (a.u.),Z Axis,
,LED2_1,LED2_2,LED2_3,LED2_4,LED2_5,LED2_6
471.059997558594,124.980926513672,1.01734566688538,0.915611147880554,0.966478407382965,0.66127473115921,0.559540152549744
471.959991455078,122.53929901123,1.16994750499725,0.763009309768677,0.763009309768677,0.66127473115921,0.610407471656799
473.029998779297,122.691902160645,1.16994750499725,0.559540152549744,0.66127473115921,0.915611147880554,0.66127473115921
473.929992675781,118.775115966797,1.06821298599243,0.66127473115921,0.559540152549744,0.508672833442688,0.610407471656799
475,119.792465209961,1.32254946231842,0.712142050266266,0.864743888378143,0.813876569271088,0.559540152549744
476.059997558594,119.538131713867,1.01734566688538,0.66127473115921,0.66127473115921,0.66127473115921,0.610407471656799
476.959991455078,117.147361755371,1.01734566688538,0.508672833442688,0.559540152549744,0.66127473115921,0.508672833442688
478.029998779297,118.978584289551,0.864743888378143,0.559540152549744,0.610407471656799,0.610407471656799,0.406938284635544
478.929992675781,118.215576171875,0.966478407382965,0.508672833442688,0.406938284635544,0.559540152549744,0.610407471656799
480,114.095321655273,1.06821298599243,0.610407471656799,0.457805573940277,0.559540152549744,0.559540152549744
481.040008544922,116.740425109863,1.11908030509949,0.66127473115921,0.457805573940277,0.66127473115921,0.356071025133133
481.940002441406,115.265274047852,0.915611147880554,0.763009309768677,0.406938284635544,0.457805573940277,0.559540152549744
482.980010986328,114.451393127441,0.915611147880554,0.66127473115921,0.813876569271088,0.712142050266266,0.406938284635544
484.019989013672,113.128845214844,0.813876569271088,0.610407471656799,0.864743888378143,0.559540152549744,0.508672833442688
485.070007324219,113.84098815918,1.06821298599243,0.712142050266266,0.559540152549744,0.457805573940277,0.508672833442688
485.970001220703,112.77278137207,0.864743888378143,0.457805573940277,0.559540152549744,0.508672833442688,0.559540152549744
487.010009765625,113.688385009766,0.966478407382965,0.559540152549744,0.559540152549744,0.559540152549744,0.559540152549744
488.049987792969,114.603996276855,0.559540152549744,0.610407471656799,0.356071025133133,0.610407471656799,0.356071025133133
488.950012207031,113.79012298584,0.864743888378143,0.559540152549744,0.712142050266266,0.610407471656799,0.457805573940277
490,114.603996276855,0.915611147880554,0.559540152549744,0.508672833442688,0.66127473115921,0.356071025133133
491.059997558594,112.92537689209,0.864743888378143,0.508672833442688,0.457805573940277,0.508672833442688,0.712142050266266
491.959991455078,114.400527954102,0.813876569271088,0.508672833442688,0.559540152549744,0.610407471656799,0.508672833442688
493.029998779297,114.247924804688,0.763009309768677,0.406938284635544,0.406938284635544,0.508672833442688,0.610407471656799
493.929992675781,115.926551818848,0.813876569271088,0.457805573940277,0.610407471656799,0.610407471656799,0.559540152549744
495,113.79012298584,0.763009309768677,0.610407471656799,0.406938284635544,0.508672833442688,0.66127473115921
496.059997558594,111.806297302246,0.966478407382965,0.508672833442688,0.712142050266266,0.610407471656799,0.406938284635544
496.959991455078,111.602828979492,0.966478407382965,0.356071025133133,0.559540152549744,0.66127473115921,0.66127473115921
498.029998779297,115.723083496094,0.864743888378143,0.966478407382965,0.610407471656799,0.66127473115921,0.610407471656799
498.929992675781,115.672210693359,0.966478407382965,0.508672833442688,0.610407471656799,0.508672833442688,0.559540152549744
500,116.079154968262,0.915611147880554,0.763009309768677,0.712142050266266,0.559540152549744,0.66127473115921

LED2_1
Collection Time: 27.06.2023 11:30:50
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL08083863
Data mode                         Bio/Chemi-luminescence
Gate time (ms)                   5.0000
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        200.00
Stop (nm)                         500.00
Em. Slit (nm)                     1.5
Data interval (nm)                1.0000
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Varian\Cary Eclipse WinFLR\Default.FMSW
Date/Time stamp: 27.08.2020 16:04:40
Method Modifications:
Instrument mode: Changed: 27.06.2023 11:30:02, Old:Fluorescence, New:Bio/Chemi-luminescence
Em. Slit Width (nm): Changed: 27.06.2023 11:30:02, Old:5, New:1.5
Scan Control Changed: 27.06.2023 11:30:02, Old:Medium, New:Manual
Ave. time (s): Changed: 27.06.2023 11:30:02, Old:0.10000, New:0.00500
Emission Wavelength Changed: 27.06.2023 11:30:02, Old: 400.00, New: 200.00
Stop Wavelength Changed: 27.06.2023 11:30:02, Old: 600.00, New: 500.00
End Method Modifications

LED2_2
Collection Time: 27.06.2023 11:31:05
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL08083863
Data mode                         Bio/Chemi-luminescence
Gate time (ms)                   5.0000
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        200.00
Stop (nm)                         500.00
Em. Slit (nm)                     1.5
Data interval (nm)                1.0000
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Varian\Cary Eclipse WinFLR\Default.FMSW
Date/Time stamp: 27.08.2020 16:04:40
Method Modifications:
Instrument mode: Changed: 27.06.2023 11:30:02, Old:Fluorescence, New:Bio/Chemi-luminescence
Em. Slit Width (nm): Changed: 27.06.2023 11:30:02, Old:5, New:1.5
Scan Control Changed: 27.06.2023 11:30:02, Old:Medium, New:Manual
Ave. time (s): Changed: 27.06.2023 11:30:02, Old:0.10000, New:0.00500
Emission Wavelength Changed: 27.06.2023 11:30:02, Old: 400.00, New: 200.00
Stop Wavelength Changed: 27.06.2023 11:30:02, Old: 600.00, New: 500.00
End Method Modifications

LED2_3
Collection Time: 27.06.2023 11:31:26
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL08083863
Data mode                         Bio/Chemi-luminescence
Gate time (ms)                   5.0000
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        200.00
Stop (nm)                         500.00
Em. Slit (nm)                     1.5
Data interval (nm)                1.0000
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Varian\Cary Eclipse WinFLR\Default.FMSW
Date/Time stamp: 27.08.2020 16:04:40
Method Modifications:
Instrument mode: Changed: 27.06.2023 11:30:02, Old:Fluorescence, New:Bio/Chemi-luminescence
Em. Slit Width (nm): Changed: 27.06.2023 11:30:02, Old:5, New:1.5
Scan Control Changed: 27.06.2023 11:30:02, Old:Medium, New:Manual
Ave. time (s): Changed: 27.06.2023 11:30:02, Old:0.10000, New:0.00500
Emission Wavelength Changed: 27.06.2023 11:30:02, Old: 400.00, New: 200.00
Stop Wavelength Changed: 27.06.2023 11:30:02, Old: 600.00, New: 500.00
End Method Modifications

LED2_4
Collection Time: 27.06.2023 11:31:35
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL08083863
Data mode                         Bio/Chemi-luminescence
Gate time (ms)                   5.0000
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        200.00
Stop (nm)                         500.00
Em. Slit (nm)                     1.5
Data interval (nm)                1.0000
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Varian\Cary Eclipse WinFLR\Default.FMSW
Date/Time stamp: 27.08.2020 16:04:40
Method Modifications:
Instrument mode: Changed: 27.06.2023 11:30:02, Old:Fluorescence, New:Bio/Chemi-luminescence
Em. Slit Width (nm): Changed: 27.06.2023 11:30:02, Old:5, New:1.5
Scan Control Changed: 27.06.2023 11:30:02, Old:Medium, New:Manual
Ave. time (s): Changed: 27.06.2023 11:30:02, Old:0.10000, New:0.00500
Emission Wavelength Changed: 27.06.2023 11:30:02, Old: 400.00, New: 200.00
Stop Wavelength Changed: 27.06.2023 11:30:02, Old: 600.00, New: 500.00
End Method Modifications

LED2_5
Collection Time: 27.06.2023 11:31:42
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL08083863
Data mode                         Bio/Chemi-luminescence
Gate time (ms)                   5.0000
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        200.00
Stop (nm)                         500.00
Em. Slit (nm)                     1.5
Data interval (nm)                1.0000
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Varian\Cary Eclipse WinFLR\Default.FMSW
Date/Time stamp: 27.08.2020 16:04:40
Method Modifications:
Instrument mode: Changed: 27.06.2023 11:30:02, Old:Fluorescence, New:Bio/Chemi-luminescence
Em. Slit Width (nm): Changed: 27.06.2023 11:30:02, Old:5, New:1.5
Scan Control Changed: 27.06.2023 11:30:02, Old:Medium, New:Manual
Ave. time (s): Changed: 27.06.2023 11:30:02, Old:0.10000, New:0.00500
Emission Wavelength Changed: 27.06.2023 11:30:02, Old: 400.00, New: 200.00
Stop Wavelength Changed: 27.06.2023 11:30:02, Old: 600.00, New: 500.00
End Method Modifications

LED2_6
Collection Time: 27.06.2023 11:31:51
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL08083863
Data mode                         Bio/Chemi-luminescence
Gate time (ms)                   5.0000
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        200.00
Stop (nm)                         500.00
Em. Slit (nm)                     1.5
Data interval (nm)                1.0000
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Varian\Cary Eclipse WinFLR\Default.FMSW
Date/Time stamp: 27.08.2020 16:04:40
Method Modifications:
Instrument mode: Changed: 27.06.2023 11:30:02, Old:Fluorescence, New:Bio/Chemi-luminescence
Em. Slit Width (nm): Changed: 27.06.2023 11:30:02, Old:5, New:1.5
Scan Control Changed: 27.06.2023 11:30:02, Old:Medium, New:Manual
Ave. time (s): Changed: 27.06.2023 11:30:02, Old:0.10000, New:0.00500
Emission Wavelength Changed: 27.06.2023 11:30:02, Old: 400.00, New: 200.00
Stop Wavelength Changed: 27.06.2023 11:30:02, Old: 600.00, New: 500.00
End Method Modifications

